timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
18.124596,0.184912,-0.330246,0.328855,0.487152,0.153962,-0.500945
18.151110,0.018627,-0.399621,-0.357399,0.122624,-0.080073,-0.384783
18.174995,-0.140893,-0.774783,0.183093,0.384446,-0.153859,0.153583
18.200791,-0.085148,-1.294969,-0.204059,-0.267638,-0.367437,0.420195
18.227091,0.214614,-1.408078,-0.012341,-0.353414,0.124448,0.480626
18.253189,-0.018480,-1.838386,-0.209033,-0.699760,-0.204128,0.235703
18.273638,0.028849,-1.779577,-0.352185,-0.758560,-0.090485,0.170976
18.290358,0.224668,-2.003460,-0.264207,-0.898883,0.201865,0.311411
18.325431,-0.046790,-2.523788,-0.394064,-0.664838,0.224105,0.186240
18.353504,0.288969,-1.761247,-0.350403,-0.708404,0.003566,0.002528
18.374990,-0.244858,-0.553096,0.073877,0.222044,0.140762,-0.032581
18.397705,0.157826,-0.180282,0.195499,0.820680,-0.051178,-0.055092
18.431781,-0.119614,0.325819,0.187064,1.099487,-0.122291,-0.129689
18.447406,0.001606,-0.105299,0.168889,0.847082,0.052535,-0.324015
18.473133,-0.167214,-0.171503,0.306904,0.532303,0.083108,-0.463139
18.497578,0.091997,-0.244394,0.220446,0.353427,-0.045648,-0.362312
18.528332,-0.134926,-0.382133,0.335744,0.404155,0.027152,-0.270289
18.545030,-0.100453,-0.701199,0.026008,0.370780,-0.197217,0.375843
18.572983,-0.057567,-1.284119,-0.095717,-0.481305,-0.389810,0.479390
18.600057,0.094820,-1.589080,0.089132,-0.486132,0.046565,0.359501
18.629005,0.007586,-1.867075,-0.142599,-0.699471,-0.060192,0.489325
18.659453,0.041058,-1.881800,-0.129664,-0.863239,0.159266,0.061899
18.679742,0.365066,-1.748474,-0.363963,-1.076272,-0.020172,0.213172
18.700374,-0.260284,-1.933977,-0.234025,-0.587474,-0.007769,-0.022084
18.728221,0.059454,-0.977752,-0.115646,0.194877,-0.032081,-0.388414
18.749737,0.088688,-0.185974,0.229324,0.839418,-0.212437,-0.210143
18.776042,0.089374,0.291320,0.437419,0.911086,-0.002890,-0.357664
18.798679,-0.153186,0.389350,0.504794,0.907776,-0.021437,-0.300784
18.824561,0.165980,-0.268540,0.077916,0.750916,-0.274434,-0.643151
18.847766,0.111092,-0.305451,0.373164,0.414904,0.061847,-0.439558
18.881346,0.050610,-0.170238,0.389602,0.348321,-0.091959,-0.273370
18.900790,-0.209586,-0.669094,-0.087920,0.311236,-0.214150,0.273005
18.930136,0.111580,-1.449960,-0.221692,-0.276991,-0.043267,0.451328
18.947588,0.222860,-1.358088,-0.188084,-0.578999,-0.052913,0.352356
18.978703,-0.227177,-1.701599,-0.330299,-0.658616,0.027579,0.227584
18.997994,0.056273,-2.092497,-0.349438,-0.971039,0.089021,0.370729
19.027363,-0.086890,-2.317817,-0.364685,-0.984994,-0.084601,0.066422
19.047790,0.328496,-1.820519,-0.378880,-0.574191,0.053154,0.209373
19.074197,0.069685,-1.685029,-0.175030,-0.317015,0.043332,-0.198584
19.097656,0.289912,-0.501014,0.295255,0.476045,-0.016567,-0.228600
19.123299,0.130357,-0.057723,0.263003,0.745634,-0.027797,-0.262580
19.151456,-0.016856,0.265508,0.136099,1.049738,-0.028453,-0.433611
19.165078,0.057356,0.166776,0.234674,0.723584,0.068212,-0.347096
19.206265,0.081599,-0.444581,0.184670,0.444196,-0.068089,-0.195816
19.227929,-0.092275,-0.541138,0.192183,0.396680,0.021659,-0.249806
19.248609,0.074240,-0.664020,0.008421,0.314291,-0.331859,0.102025
19.284878,0.075194,-1.560109,-0.290759,-0.241579,0.245002,0.424171
19.298781,-0.175225,-1.571736,-0.098947,-0.463572,0.350127,0.562413
19.325879,0.065015,-1.477951,-0.342767,-0.470004,-0.203531,0.454477
19.358450,0.045825,-2.248940,-0.183999,-0.956481,0.019294,0.397262
19.383072,0.009311,-2.061161,-0.489268,-0.903204,-0.171753,0.215054
19.397460,0.174218,-1.958932,-0.405549,-0.864018,0.155557,0.179966
19.427334,-0.266705,-1.831505,0.013694,-0.655044,0.128435,-0.081074
19.449113,-0.296520,-0.740686,0.157416,0.256672,-0.089918,-0.189711
19.480336,0.053422,0.072848,0.137923,0.819551,-0.089093,-0.307935
19.496400,-0.084250,0.057902,0.386983,0.776067,-0.136065,-0.518396
19.529569,0.098935,0.314615,0.180344,0.786223,0.016548,-0.425016
19.550811,-0.162558,-0.293152,0.184822,0.416880,-0.261951,-0.548442
19.571976,-0.240758,-0.452662,0.029078,0.519010,0.037860,-0.407512
19.599976,0.126773,-0.628532,0.084550,0.220552,0.101778,-0.050960
19.621858,0.177554,-1.447843,0.063188,0.122396,0.035181,0.565713
19.646881,-0.165022,-1.384539,-0.121197,-0.417752,-0.005083,0.524170
19.672809,-0.012054,-1.564181,-0.231890,-0.546608,-0.004643,0.677190
19.704329,0.164055,-1.861404,-0.177209,-0.680875,0.001367,0.302922
19.726441,0.100698,-1.835892,-0.210658,-0.897261,-0.132810,0.120127
19.751555,0.093289,-2.033411,-0.479715,-1.041696,-0.001516,0.043699
19.776076,-0.269682,-2.209120,-0.338061,-0.875894,0.070692,-0.103788
19.803349,-0.042401,-0.474313,0.068926,0.197931,-0.009403,-0.366470
19.828265,-0.096420,-0.172194,0.502116,0.949283,-0.025674,0.046558
19.853382,0.088927,-0.179114,0.667469,1.101827,-0.061206,-0.494260
19.878025,-0.130396,0.040863,0.595520,0.753627,-0.088432,-0.436499
19.903197,-0.245648,-0.125029,0.257306,0.722278,0.136226,-0.751758
19.925437,0.072338,-0.574229,0.186752,0.673590,0.119132,-0.528912
19.956352,-0.093325,-0.629587,0.038013,0.386337,0.018225,-0.388103
19.978200,0.169930,-0.919004,0.032994,-0.187893,0.091931,0.206530
19.993887,0.084511,-1.474859,0.026328,-0.317959,-0.222312,0.280941
20.032652,0.246999,-1.365056,0.064777,-0.596581,-0.049692,0.457368
20.052330,-0.027736,-1.709165,-0.251108,-0.698556,0.165942,0.241641
20.078322,0.069262,-2.000432,-0.195506,-0.881863,0.114505,0.236803
20.098957,-0.034791,-2.376354,-0.392601,-0.940600,0.006544,0.249505
20.124166,0.372042,-1.912769,-0.372028,-0.836628,-0.047263,0.315865
20.149282,0.098277,-1.277384,-0.341407,-0.122874,0.157082,-0.004349
20.174655,-0.064186,-0.629334,0.254363,0.466960,0.041745,-0.157118
20.199573,0.151335,0.152349,0.348186,0.995053,0.115280,-0.384669
20.221035,-0.231265,-0.063725,0.467274,0.821639,-0.209837,-0.328326
20.249367,-0.008224,-0.076444,0.319858,0.356429,-0.056529,-0.554258
20.274964,0.031447,-0.289863,0.375795,0.438350,0.087990,-0.510404
20.294237,-0.078061,-0.237271,0.286487,0.281453,0.001392,-0.152007
20.326694,0.057287,-0.824608,0.051103,0.260088,-0.120344,0.212972
20.350283,-0.183516,-1.594827,-0.235175,-0.305932,0.058977,0.799772
20.376442,0.008900,-1.338733,-0.338304,-0.451066,0.016902,0.599193
20.396157,-0.056993,-1.656883,-0.145329,-0.659617,-0.164579,0.280295
20.428742,0.033057,-2.024809,-0.470706,-0.770706,0.118953,0.290786
20.455336,0.031557,-2.259472,-0.368873,-1.033123,0.008881,0.269077
20.477531,-0.010083,-2.249934,-0.269042,-0.989884,0.085575,0.092188
20.506886,-0.137335,-1.258772,-0.230452,-0.168847,-0.049997,-0.106263
20.521027,0.096403,-0.356382,0.125223,0.482808,-0.009457,-0.239190
20.549633,0.059827,0.103828,0.385177,0.901191,0.059901,-0.080278
20.575915,0.026898,0.055181,0.244267,0.949089,-0.127616,-0.302919
20.599565,0.169529,0.014665,0.240253,0.941792,-0.112315,-0.372410
20.625421,-0.013563,-0.271834,0.208575,0.465220,0.273179,-0.305472
20.641827,-0.112265,-0.416677,0.151469,0.459260,0.208076,-0.357258
20.674583,-0.031776,-0.349683,0.052060,0.059414,-0.082119,-0.004375
20.706458,0.082564,-1.309061,-0.068623,-0.375663,-0.208090,0.490755
20.722245,-0.349329,-1.159329,-0.319398,-0.409638,0.132313,0.574782
20.750948,0.029444,-1.888590,-0.384360,-0.619663,-0.046131,0.633704
20.773958,-0.048549,-1.642795,0.031979,-0.895451,0.043591,0.534629
20.802994,-0.027635,-2.323998,-0.340947,-0.982126,-0.007189,0.457648
20.832056,-0.285650,-2.211304,-0.562275,-0.799193,0.088784,0.307708
20.851653,-0.078807,-1.963105,-0.140314,-0.695724,-0.153085,-0.212968
20.876671,-0.084419,-0.620037,0.405223,0.311475,0.202436,-0.359643
20.895974,-0.218210,-0.227202,0.331003,0.655406,-0.194018,-0.239984
20.923587,-0.011084,0.404677,0.163146,0.779730,-0.165510,-0.451630
20.946943,-0.055893,0.093205,-0.112544,1.048607,-0.115796,-0.413962
20.978699,0.206629,-0.238992,0.240337,0.318926,0.017596,-0.525812
21.003992,0.036515,-0.701551,0.252861,0.353676,-0.018409,-0.490058
21.027253,-0.083864,-0.691295,-0.013625,0.342831,-0.104564,-0.275918
21.046139,-0.241355,-0.636978,0.169961,0.155709,-0.034837,0.354443
21.077014,-0.032125,-1.340672,-0.164478,-0.329419,0.090032,0.488135
21.102306,0.035660,-1.649385,-0.330238,-0.691221,-0.012750,0.399111
21.118403,-0.067305,-2.162762,-0.037181,-0.513538,0.127300,0.477778
21.151322,-0.008029,-1.921048,-0.564022,-0.838407,0.046115,0.194848
21.174560,0.203034,-1.973363,-0.369966,-0.976357,0.019809,0.100698
21.196780,-0.040106,-1.871211,-0.325289,-0.864372,-0.083680,0.281898
21.232465,0.094652,-0.497646,-0.066649,0.448920,-0.158738,-0.244981
21.248381,0.071185,-0.161889,0.396648,0.584090,0.054761,-0.170661
21.274358,0.160444,0.228265,0.071463,0.961069,-0.000054,-0.341513
21.291239,0.232485,0.061304,0.144610,0.738508,0.079821,-0.590169
21.321866,0.082806,-0.134765,0.380866,0.702293,0.136108,-0.281332
21.351468,-0.072846,-0.433796,0.225198,0.475766,0.166219,-0.276357
21.372369,0.184528,-0.526430,0.241581,0.354401,-0.078336,0.101360
21.403054,-0.012729,-0.676503,0.255453,0.183538,0.076003,0.243357
21.431438,-0.257820,-1.579297,-0.185940,-0.238622,0.048848,0.290120
21.453955,-0.352317,-1.769937,-0.425225,-0.466214,-0.028988,0.677526
21.474272,-0.242857,-1.844829,-0.001966,-0.514697,-0.155306,0.341056
21.491954,-0.118072,-1.826385,-0.120030,-0.868972,0.104806,0.185144
21.526972,0.073453,-2.242411,-0.331332,-0.855773,0.040438,0.215754
21.547055,0.131509,-2.108535,-0.571700,-0.812787,0.044130,0.094918
21.569730,0.001857,-1.472845,-0.570392,-0.547900,0.068548,-0.060831
21.603069,0.191396,-0.253065,0.325843,0.576176,-0.077384,-0.279423
21.627998,-0.148604,0.137509,0.186769,0.721918,0.094181,-0.181085
21.652305,0.066034,-0.042145,0.588979,0.878485,-0.037409,-0.426006
21.679722,0.146342,0.186100,0.177839,0.747843,0.001188,-0.632358
21.705530,-0.163629,-0.227209,0.019557,0.600304,-0.034093,-0.257933
21.724472,-0.097427,-0.600992,0.049748,0.242736,0.023314,-0.157960
21.743620,-0.097620,-0.670497,0.425937,0.230552,-0.096422,0.091505
21.780740,0.005480,-1.226925,-0.166296,-0.311394,0.124465,0.331944
21.798788,0.033360,-1.435563,-0.072534,-0.450346,-0.042487,0.595406
21.822272,-0.399336,-1.538214,-0.013575,-0.393907,-0.069416,0.301684
21.843972,0.037738,-1.848879,-0.447858,-0.647498,-0.030652,0.379115
21.866290,0.025093,-1.972842,-0.236061,-0.861177,-0.065258,0.215011
21.900466,-0.064030,-1.927118,-0.086023,-0.957608,0.040331,0.059299
21.927697,0.022372,-1.666242,-0.297764,-0.726400,-0.112795,0.232575
21.947713,0.301882,-0.725005,0.027387,0.343409,0.001275,-0.160843
21.969702,-0.069296,0.098184,0.294345,0.773646,-0.043682,-0.218772
21.995853,-0.056146,0.072714,0.513934,1.026024,-0.019498,-0.388451
22.033841,0.002180,-0.153710,0.505905,0.739239,-0.270378,-0.339048
22.045557,-0.018430,-0.062111,0.244940,0.624381,-0.068744,-0.538889
22.080242,-0.085316,-0.691580,0.185813,0.253855,-0.143115,-0.486924
22.100327,-0.126152,-0.643906,0.273934,0.372733,-0.042252,0.142455
22.122557,-0.071148,-1.264400,-0.105581,-0.148426,0.301379,0.162375
22.144594,-0.170691,-1.419918,0.123880,-0.461528,-0.072507,0.566153
22.173690,0.094027,-1.893415,-0.324576,-0.454632,-0.082008,0.607528
22.197900,0.201607,-1.999789,-0.508060,-0.653155,-0.092940,0.350523
22.224193,-0.229418,-2.091314,-0.581071,-0.900408,0.117519,0.298380
22.249438,-0.043256,-2.189290,-0.306259,-0.773698,0.042750,0.073336
22.280420,0.016229,-1.933020,-0.228212,-0.706053,0.126444,0.024898
22.307655,0.114909,-0.670285,-0.070381,0.515459,-0.297256,-0.429283
22.330681,-0.172061,-0.050728,0.411308,0.677954,-0.121023,-0.152930
22.354993,-0.061866,0.097251,0.473172,1.182810,-0.212687,-0.079573
22.370198,0.213636,-0.084061,0.489222,0.737203,-0.174030,-0.121516
22.399589,0.036067,-0.019614,0.119264,0.677033,0.107119,-0.226888
22.422443,-0.031432,-0.545266,0.061904,0.692893,-0.329868,-0.352854
22.450992,0.005465,-0.714436,0.069428,0.426395,-0.137679,-0.320134
22.476218,0.207644,-0.916391,0.013509,-0.097187,-0.042203,0.403474
22.495620,0.018091,-1.681086,-0.197091,-0.481413,0.145648,0.544397
22.524409,0.085509,-1.666227,-0.155193,-0.523769,-0.046446,0.481925
22.550547,0.104977,-1.894357,-0.289846,-0.434481,0.060173,0.480592
22.577294,-0.260995,-2.057487,-0.669561,-0.973185,0.262656,0.065074
22.598203,0.355383,-2.245753,0.028853,-1.090282,-0.110132,0.244205
22.619563,-0.121924,-2.190014,-0.156967,-0.899094,0.100567,0.176679
22.650592,-0.066791,-1.446763,-0.000749,-0.495483,-0.401386,-0.292378
22.675556,0.067033,-0.409036,0.299048,0.482637,-0.158664,-0.289550
22.698279,0.255654,-0.042924,0.375567,0.988952,-0.132659,-0.365047
22.726429,-0.143330,0.025062,0.408204,0.724960,0.124654,-0.560011
22.745227,0.371330,-0.077840,0.226330,0.835814,-0.067637,-0.535325
22.773875,0.052755,-0.313777,0.480681,0.544187,-0.080411,-0.503833
22.790531,-0.067504,-0.613776,0.233640,0.482654,0.113670,-0.114952
22.826087,-0.297270,-0.617395,0.122427,0.274533,0.025745,0.260714
22.854116,0.022004,-1.448017,-0.361378,-0.181844,-0.145275,0.425894
22.870438,-0.178256,-1.522919,-0.009840,-0.399861,-0.123126,0.663034
22.907923,0.071705,-2.012299,-0.000650,-0.872861,0.014750,0.115633
22.928664,-0.116359,-2.062782,-0.345243,-0.959534,-0.151767,0.271417
22.950988,0.164812,-2.330432,-0.588380,-0.903378,0.052794,0.226383
22.970625,0.292391,-2.132771,-0.521329,-0.762521,0.007415,0.196500
23.006337,0.002004,-0.014666,-0.997935,-0.001545,-0.000702,-0.007966
23.027162,-0.019726,-0.002438,-1.005659,0.004695,-0.001383,0.002334
23.047449,-0.010585,-0.011439,-0.999055,-0.014019,-0.000843,-0.005827
23.065048,0.001659,-0.005894,-1.006363,0.000167,-0.001019,-0.000539
23.096357,0.004200,0.004916,-0.991292,0.004126,-0.006533,0.000755
23.128910,0.003965,-0.001460,-0.992906,0.000574,0.004351,0.002446
23.142733,0.005416,-0.005958,-1.003256,-0.002843,0.000329,0.001771
23.180719,0.000103,0.000815,-1.002649,0.000458,0.000597,-0.003966
23.199806,0.002082,-0.012293,-0.999025,-0.004004,-0.001587,-0.001025
23.221853,-0.000545,-0.004947,-1.003170,0.000272,0.000648,0.003935
23.255248,-0.002225,-0.003495,-0.993380,0.000141,0.003398,0.009599
23.267808,-0.013103,0.003023,-1.003653,-0.003977,0.001877,-0.001837
23.302569,-0.002637,-0.005122,-0.992283,0.000905,-0.005659,-0.003076
23.328377,0.004684,0.000484,-0.997828,0.002779,-0.001287,-0.003113
23.358561,-0.000441,-0.001581,-0.993470,0.004503,-0.002353,0.004827
23.369442,-0.000362,0.010309,-0.994808,0.004434,0.001355,0.002169
23.396632,0.007496,-0.000445,-0.996480,0.003418,-0.003789,-0.000314
23.418305,0.009741,0.000779,-0.984572,0.005773,-0.003924,-0.006377
23.453412,-0.002908,0.007718,-0.990233,0.001550,0.002110,0.000498
23.479717,0.005348,-0.009695,-0.997225,-0.003365,0.003512,0.001903
23.502468,0.000468,-0.008047,-0.998887,-0.000021,0.006474,-0.003435
23.520405,0.001168,0.006219,-0.992083,-0.006164,0.000183,0.002832
23.553791,-0.001968,-0.000318,-1.000519,-0.002095,0.001488,-0.001635
23.577368,-0.005663,0.019236,-0.993299,-0.006558,-0.001606,0.001550
23.599694,-0.013278,-0.006008,-1.003760,-0.000249,0.003406,-0.001313
23.625551,-0.008662,0.003958,-0.999367,0.004427,-0.003197,0.004850
23.649757,-0.003050,0.000430,-0.996044,0.002725,-0.003101,0.000395
23.677280,0.001275,-0.005759,-0.990632,0.004093,-0.005176,-0.002698
23.703412,0.007167,-0.002057,-0.995631,0.003022,-0.000214,0.007892
23.723625,0.001405,0.003499,-0.992472,-0.005888,-0.007973,0.006650
23.747446,-0.004525,0.006753,-0.984519,0.003573,-0.004680,-0.004021
23.773809,-0.003090,-0.000043,-0.994704,0.002110,0.003084,0.006634
23.798951,0.001757,0.005528,-1.001339,-0.009471,0.000605,0.000221
23.823471,-0.008067,0.000622,-0.997165,-0.003398,0.006149,-0.002941
23.857927,-0.012105,-0.002062,-1.004244,0.001851,0.003964,-0.005009
23.875574,0.002752,0.004488,-0.992390,0.001737,0.001851,0.004519
23.906274,-0.011878,0.004440,-0.998326,-0.001029,0.000440,-0.001474
23.919396,0.002277,0.004217,-1.007254,0.001484,0.002494,0.001358
23.947164,0.007043,-0.001263,-0.995103,0.000600,0.003874,-0.003952
23.977569,0.003874,0.014337,-1.001765,0.000310,0.004316,0.006174
24.005969,0.007537,-0.010411,-0.996832,-0.000103,-0.001392,-0.007514
24.031831,-0.000745,-0.000662,-0.995511,-0.000494,0.001730,-0.000045
24.055628,-0.014215,0.009451,-1.003597,-0.002078,0.000760,-0.002493
24.080528,0.001739,-0.014593,-1.003097,-0.002589,-0.006874,-0.007337
24.102190,-0.001062,0.008341,-1.002185,-0.006605,0.006291,0.004711
24.124161,0.006130,0.004584,-0.981826,0.002198,0.003879,0.000156
24.152989,0.005989,0.010210,-0.994595,0.003901,-0.011062,0.006498
24.169521,-0.004991,-0.002702,-0.994698,0.002431,0.000973,0.005114
24.201797,-0.004538,-0.008439,-0.995379,0.001230,-0.006715,0.001806
24.230295,0.001441,-0.000740,-1.005161,0.001154,0.000633,0.000301
24.247089,-0.000238,-0.006891,-0.996677,0.003039,-0.003522,0.002443
24.277147,0.000408,0.007921,-0.989565,0.005187,-0.000509,-0.003665
24.297187,0.002350,0.003719,-0.993086,0.003832,-0.007511,0.003401
24.319704,-0.003945,-0.006239,-0.986970,-0.001625,-0.000644,0.006138
24.340498,0.010496,0.000372,-1.001911,-0.002677,0.000080,0.002995
24.377477,-0.002077,0.003941,-0.996171,-0.000438,-0.000635,0.000947
24.399932,0.007399,0.001508,-1.006132,-0.003590,0.004472,-0.001415
24.431721,0.000073,-0.000305,-1.001261,0.004662,-0.001041,-0.005020
24.453119,0.007757,-0.002219,-1.001589,-0.001590,-0.006073,0.002600
24.481577,-0.005284,-0.006931,-0.990897,-0.000459,0.006423,0.004440
24.502480,-0.005460,0.013123,-0.987968,0.001919,0.000121,-0.001878
24.524683,-0.003099,0.005865,-0.998148,0.008261,-0.007785,0.006307
24.547707,0.008826,-0.009327,-0.998490,0.004730,0.004808,0.001383
24.573773,-0.003806,-0.006766,-0.999687,0.002088,-0.000253,0.000705
24.599567,-0.011504,0.004897,-0.999799,-0.009634,0.000083,0.002301
24.627782,-0.004574,-0.003226,-1.000219,0.000431,0.003816,0.007210
24.647255,0.000795,0.004046,-1.001212,0.001132,-0.000307,-0.005783
24.677006,-0.005281,0.005081,-1.002372,0.001084,-0.012747,-0.003767
24.696694,0.006542,0.009458,-1.001494,0.000572,-0.002934,0.014010
24.734681,-0.005868,-0.007010,-1.004176,-0.001084,0.003231,0.004379
24.748246,-0.001808,0.001063,-1.003056,0.004062,-0.004303,0.001590
24.775495,-0.006708,0.004928,-0.989885,-0.001601,0.003747,0.001201
24.793161,0.009337,0.000718,-1.003218,-0.000590,0.000381,-0.001439
24.831490,-0.005768,-0.001891,-1.001441,-0.001476,-0.001189,0.001046
24.851172,-0.006023,-0.010398,-1.005289,-0.002663,-0.000587,0.000447
24.872963,-0.007179,0.000583,-0.993996,-0.001699,0.006928,-0.002915
24.898470,0.002046,-0.003361,-0.993761,-0.002391,-0.002485,0.004938
24.927159,-0.012493,-0.001873,-0.997260,0.002617,-0.001136,-0.000916
24.940992,-0.010520,0.001261,-0.986703,0.001326,-0.002346,0.002500
24.978556,0.005495,-0.004213,-1.002238,-0.003866,0.003568,0.000965
24.996110,0.002688,0.006833,-0.988551,-0.002653,-0.000280,0.000317
25.019851,-0.003587,-0.009099,-0.995848,-0.000970,-0.002561,0.011589
25.050906,-0.008721,0.008095,-1.003557,-0.002922,-0.004700,-0.000534
25.075147,-0.013053,0.007828,-0.992541,-0.001419,-0.001706,-0.007511
25.095828,0.011650,-0.001314,-1.002120,-0.002766,0.001888,-0.002459
25.125969,-0.003600,-0.004790,-1.000003,0.003566,-0.002268,-0.001057
25.149644,-0.001639,0.002406,-1.003874,-0.001556,0.002531,-0.006394
25.177136,0.002832,0.000985,-1.010003,0.000215,-0.001527,0.009560
25.205651,0.004626,-0.004840,-1.007863,0.003162,0.000083,0.000883
25.220493,0.003084,0.002887,-0.997994,0.000046,0.003373,-0.000676
25.245209,-0.004105,0.005258,-0.995460,-0.003163,-0.006920,0.001482
25.277328,-0.003434,-0.004890,-0.999196,-0.001549,0.001920,0.001872
25.300162,-0.002782,-0.002550,-0.999920,-0.003036,0.005185,-0.000949
25.321374,-0.011340,0.002832,-0.996944,0.001864,-0.008101,0.001941
25.348575,-0.005413,0.000679,-1.010091,-0.004998,-0.005974,-0.000891
25.380875,-0.003587,-0.009089,-0.999241,-0.006766,-0.002116,0.001433
25.403694,0.003018,0.003079,-0.997014,0.006782,0.006119,-0.002049
25.420283,-0.007729,-0.001665,-0.996627,-0.004829,-0.006410,-0.004748
25.455180,-0.003941,-0.003399,-1.005898,-0.001724,0.006522,-0.002691
25.477500,-0.000416,0.003860,-0.995196,-0.001388,0.006031,-0.004590
25.493537,0.002235,0.009100,-0.992210,0.005222,-0.000737,-0.001333
25.524157,-0.003956,-0.004800,-0.998367,0.001021,0.001295,-0.000801
25.556137,-0.002214,-0.005266,-0.994254,0.002993,0.002423,0.002227
25.579302,0.006805,0.001069,-1.001331,0.002450,-0.000077,0.000493
25.601591,-0.008684,0.003565,-0.997760,-0.004937,-0.004137,0.008958
25.628238,0.011689,-0.002441,-0.996293,-0.002177,-0.001857,-0.005435
25.653780,0.000579,0.001761,-0.994235,0.000474,0.003051,0.002759
25.671083,-0.004061,0.010423,-1.000647,0.001817,-0.002088,0.002300
25.693103,-0.005118,0.002466,-0.997434,0.000324,-0.007562,0.000518
25.722049,-0.008345,-0.014975,-1.001893,-0.003183,0.003504,-0.003862
25.749371,-0.015523,-0.006827,-1.003456,0.000890,0.008449,-0.001073
25.777180,-0.003035,-0.008392,-0.998747,-0.001807,0.001564,-0.002719
25.799655,-0.011318,-0.003352,-1.001295,-0.001820,0.002943,0.001474
25.826386,0.003006,-0.003899,-0.995146,0.007855,-0.010987,-0.002368
25.846572,-0.005866,-0.007474,-1.002137,0.007302,-0.005353,-0.001164
25.876718,0.002396,-0.000410,-0.999743,-0.002614,0.001579,-0.002617
25.889195,-0.002324,-0.001376,-1.005944,0.001646,0.000975,0.002578
25.921698,-0.003435,0.002097,-0.999121,0.000384,-0.000087,0.000551
25.943787,-0.004872,-0.007812,-0.996330,0.010323,0.004803,-0.002677
25.980255,-0.001291,-0.016179,-0.993059,0.001335,-0.007189,0.002722
26.000428,-0.001445,0.005855,-0.995699,-0.003457,-0.005056,-0.003432
26.020737,-0.007771,0.004890,-0.996569,0.003347,-0.001185,0.001587
26.052876,-0.005002,-0.000131,-0.994993,-0.001884,-0.004502,0.005494
26.075350,0.002095,-0.006026,-1.002305,-0.002280,0.008123,-0.002072
26.102512,0.000480,0.001630,-1.004242,-0.002939,0.005790,-0.003206
26.129093,0.000219,0.006365,-1.002874,0.002494,-0.002832,0.004387
26.151845,-0.000372,0.002056,-0.993648,0.002674,0.002003,-0.003333
26.172692,0.004011,0.000622,-1.000734,-0.002413,0.003182,0.002623
26.200715,-0.001062,-0.000661,-0.995016,0.000700,-0.001512,0.002402
26.221120,-0.003547,-0.003301,-0.994011,-0.005284,0.002905,0.000754
26.256023,0.002435,0.009702,-1.004888,0.004083,-0.000094,-0.005404
26.281691,-0.000423,-0.004879,-0.990389,0.001952,0.004475,0.004572
26.299114,0.000125,0.005768,-0.998281,0.004387,-0.003654,-0.002121
26.329038,-0.008161,-0.014419,-0.995468,-0.005429,0.001500,-0.000356
26.352296,0.001267,-0.002286,-0.987723,0.004380,0.004450,0.002018
26.373469,-0.006169,-0.002393,-0.995883,0.004852,-0.005077,0.001731
26.394715,0.001271,-0.001104,-1.001417,-0.006812,-0.004728,0.002091
26.422618,-0.005107,-0.004584,-1.000714,-0.001480,0.002129,-0.000821
26.444082,0.005040,-0.000715,-0.986085,0.004572,0.002828,0.002134
26.472348,0.007980,0.003508,-0.996755,-0.001479,0.001565,0.005574
26.498019,0.002714,-0.001918,-1.002310,-0.006623,-0.001368,0.001028
26.523473,-0.003753,-0.016846,-0.997129,-0.005399,-0.001416,-0.000585
26.549798,-0.008679,-0.001063,-0.994233,-0.000734,0.002037,-0.000032
26.570463,-0.003610,-0.009430,-0.998925,0.004369,0.003006,-0.005092
26.590297,-0.020351,-0.001153,-0.998498,-0.005904,-0.001320,-0.004246
26.623619,-0.005521,-0.000423,-0.998538,0.002732,-0.001968,0.001503
26.650004,0.006418,0.001315,-1.004433,-0.002986,-0.001297,-0.007188
26.677310,0.003170,-0.001393,-1.000112,0.003239,-0.001058,-0.003743
26.700633,-0.001829,-0.002037,-0.986250,-0.001399,0.000041,0.000864
26.718524,-0.011477,0.010201,-0.996845,0.002771,-0.006004,0.002838
26.753623,0.004056,-0.000141,-1.002099,-0.001522,-0.001723,-0.002376
26.775376,-0.005341,0.006482,-0.996775,0.002042,0.003233,-0.000859
26.798325,0.000328,-0.000758,-1.003252,0.004555,0.004338,0.006050
26.822131,-0.005317,0.002026,-1.003447,-0.004416,-0.000851,-0.000506
26.848291,-0.013432,-0.003220,-1.007057,0.002650,0.003133,0.006588
26.880954,-0.006535,-0.004387,-0.996056,-0.002307,0.001627,0.001427
26.900295,-0.001955,-0.002178,-1.009631,-0.002474,-0.002938,0.000247
26.927214,0.005658,0.004055,-0.998596,0.000185,-0.000094,0.003792
26.946357,-0.003683,-0.005635,-0.997979,-0.002107,-0.001414,-0.006779
26.981503,0.005858,-0.011762,-0.994288,0.007767,-0.000810,-0.003049
26.998657,-0.002489,0.011900,-0.993450,-0.006919,0.004661,-0.003347
27.026476,0.004890,-0.009902,-1.003487,0.000997,-0.002375,0.001718
27.055220,-0.001870,0.003121,-0.991550,-0.001971,0.002998,-0.007695
27.075110,0.005273,0.003606,-0.992479,0.001008,0.001261,-0.005272
27.096429,-0.007754,-0.011898,-1.003566,-0.004593,-0.000630,-0.001440
27.125239,-0.006501,-0.006083,-0.996473,-0.001420,-0.001459,0.000371
27.151461,-0.006365,0.002965,-0.990623,-0.000175,0.000242,-0.003733
